domain,severity,reject_media,reject_reports,public_comment,obfuscate
mastodon.crovaxon.de,suspend,False,False,,False
mastodon.cryobyte.net,suspend,False,False,,False
mastodon.cse.wtf,suspend,False,False,,False
mastodon.cthos.dev,suspend,False,False,,False
mastodon.ctor.tech,suspend,False,False,,False
mastodon.ctrl-c.liu.se,suspend,False,False,,False
mastodon.ctseuro.com,suspend,False,False,,False
mastodon.cube4fun.net,suspend,False,False,,False
mastodon.cultuurparticipatie.nl,suspend,False,False,,False
mastodon.cuso.tk,suspend,False,False,,False
mastodon.cute.camp,suspend,False,False,,False
mastodon.cyberhub.sbs,suspend,False,False,,False
mastodon.cyberpeaceinstitute.org,suspend,False,False,,False
mastodon.cybersamurai.ch,suspend,False,False,,False
mastodon.cyberveins.eu,suspend,False,False,,False
mastodon.cyborch.com,suspend,False,False,,False
mastodon.cyborgcentral.net,suspend,False,False,,False
mastodon.cyprin.eu,suspend,False,False,,False
mastodon.cyprin.me,suspend,False,False,,False
mastodon.cyrilix.bzh,suspend,False,False,,False
mastodon.cysioland.pl,suspend,False,False,,False
mastodon.cywa.ch,suspend,False,False,,False
mastodon.czleteron.net,suspend,False,False,,False
mastodon.d.gs,suspend,False,False,,False
mastodon.d09.app,suspend,False,False,,False
mastodon.d14n.club,suspend,False,False,,False
mastodon.d2dx.com,suspend,False,False,,False
mastodon.d4.social,suspend,False,False,,False
mastodon.d5o.eu,suspend,False,False,,False
mastodon.dagorlad.cc,suspend,False,False,,False
mastodon.damutten.ch,suspend,False,False,,False
mastodon.danielnorton.com,suspend,False,False,,False
mastodon.danquinney.com,suspend,False,False,,False
mastodon.dapor.net,suspend,False,False,,False
mastodon.darkflame.dev,suspend,False,False,,False
mastodon.darkou.fr,suspend,False,False,,False
mastodon.darkplanetego.de,suspend,False,False,,False
mastodon.darksheep.social,suspend,False,False,,False
mastodon.dasfinkatos.de,suspend,False,False,,False
mastodon.datablob.de,suspend,False,False,,False
mastodon.dataden.gay,suspend,False,False,,False
mastodon.datanom.net,suspend,False,False,,False
mastodon.davepeck.org,suspend,False,False,,False
mastodon.davidciani.com,suspend,False,False,,False
mastodon.dazed-gerbil.com,suspend,False,False,,False
mastodon.dbfmradio.org,suspend,False,False,,False
mastodon.dchapa.synology.me,suspend,False,False,,False
mastodon.dcreager.net,suspend,False,False,,False
mastodon.ddcloud.info,suspend,False,False,,False
mastodon.dduel.dev,suspend,False,False,,False
mastodon.de,suspend,False,False,,False
mastodon.deadname.gay,suspend,False,False,,False
mastodon.debugco.de,suspend,False,False,,False
mastodon.decentralised.chat,suspend,False,False,,False
mastodon.decentralised.social,suspend,False,False,,False
mastodon.decwebb.com,suspend,False,False,,False
mastodon.deepak.science,suspend,False,False,,False
mastodon.deeplab.fr,suspend,False,False,,False
mastodon.delic.fi,suspend,False,False,,False
mastodon.delroth.net,suspend,False,False,,False
mastodon.delta-t.work,suspend,False,False,,False
mastodon.demelo.fr,suspend,False,False,,False
mastodon.demonoftheday.eu,suspend,False,False,,False
mastodon.demortes.com,suspend,False,False,,False
mastodon.dendiz.xyz,suspend,False,False,,False
mastodon.deniau.org,suspend,False,False,,False
mastodon.denibol.com,suspend,False,False,,False
mastodon.denizencity.com,suspend,False,False,,False
mastodon.dennisforbes.ca,suspend,False,False,,False
mastodon.dentrassi.de,suspend,False,False,,False
mastodon.derg.nz,suspend,False,False,,False
mastodon.dergrimm.net,suspend,False,False,,False
mastodon.dermarcus.de,suspend,False,False,,False
mastodon.derstandard.at,suspend,False,False,,False
mastodon.derveni.org,suspend,False,False,,False
mastodon.design,suspend,False,False,,False
mastodon.desmu.fr,suspend,False,False,,False
mastodon.desord.re,suspend,False,False,,False
mastodon.despise.computer,suspend,False,False,,False
mastodon.developage.de,suspend,False,False,,False
mastodon.devlibre.fr,suspend,False,False,,False
mastodon.devontechnologies.com,suspend,False,False,,False
mastodon.devsforce.org,suspend,False,False,,False
mastodon.devua.club,suspend,False,False,,False
mastodon.dfxn.org,suspend,False,False,,False
mastodon.dgfp.club,suspend,False,False,,False
mastodon.dgtl-service.com,suspend,False,False,,False
mastodon.dhusch.de,suspend,False,False,,False
mastodon.dias.ie,suspend,False,False,,False
mastodon.dictatorshipcake.co.uk,suspend,False,False,,False
mastodon.diegopeinador.com,suspend,False,False,,False
mastodon.digi.rodeo,suspend,False,False,,False
mastodon.digital-science.com,suspend,False,False,,False
mastodon.digitally.cool,suspend,False,False,,False
mastodon.diglateam3.com,suspend,False,False,,False
mastodon.diniscorreia.com,suspend,False,False,,False
mastodon.discourse-research.net,suspend,False,False,,False
mastodon.distos.org,suspend,False,False,,False
mastodon.dkl.jp,suspend,False,False,,False
mastodon.dlants.me,suspend,False,False,,False
mastodon.dlgreen.com,suspend,False,False,,False
mastodon.dlun.ch,suspend,False,False,,False
mastodon.dnet.one,suspend,False,False,,False
mastodon.doesnotexist.club,suspend,False,False,,False
mastodon.dommunicate.com,suspend,False,False,,False
mastodon.doneydenouden.com,suspend,False,False,,False
mastodon.dopcrew.com,suspend,False,False,,False
mastodon.doufen.org,suspend,False,False,,False
mastodon.douvk.co.uk,suspend,False,False,,False
mastodon.draeh.org,suspend,False,False,,False
mastodon.dragonbox.de,suspend,False,False,,False
mastodon.dragoncave.dev,suspend,False,False,,False
mastodon.dravidam.net,suspend,False,False,,False
mastodon.dredgelords.com,suspend,False,False,,False
mastodon.drewhess.social,suspend,False,False,,False
mastodon.drjpdns.com,suspend,False,False,,False
mastodon.dropmann.org,suspend,False,False,,False
mastodon.dsdrive.fr,suspend,False,False,,False
mastodon.dtalens.com,suspend,False,False,,False
mastodon.duncanhart.com,suspend,False,False,,False
mastodon.duong.social,suspend,False,False,,False
mastodon.dustinwilson.com,suspend,False,False,,False
mastodon.dygytally.academy,suspend,False,False,,False
mastodon.dymaxoid.net,suspend,False,False,,False
mastodon.dymc.win,suspend,False,False,,False
mastodon.dystroy.org,suspend,False,False,,False
mastodon.e-ait.de,suspend,False,False,,False
mastodon.e4b4.eu,suspend,False,False,,False
mastodon.earth,suspend,False,False,,False
mastodon.eatswap.fun,suspend,False,False,,False
mastodon.eble.name,suspend,False,False,,False
mastodon.ecnelises.com,suspend,False,False,,False
mastodon.eco,suspend,False,False,,False
mastodon.economiasocial.org,suspend,False,False,,False
mastodon.ecosyste.ms,suspend,False,False,,False
mastodon.eddmil.es,suspend,False,False,,False
mastodon.edelmann.bond,suspend,False,False,,False
mastodon.education,suspend,False,False,,False
mastodon.edufor.me,suspend,False,False,,False
mastodon.ee,suspend,False,False,,False
mastodon.ef67daisuki.club,suspend,False,False,,False
mastodon.effektio.org,suspend,False,False,,False
mastodon.ehlo.world,suspend,False,False,,False
mastodon.ehret.me,suspend,False,False,,False
mastodon.eiabea.com,suspend,False,False,,False
mastodon.einfachmc.de,suspend,False,False,,False
mastodon.elandrion.net,suspend,False,False,,False
mastodon.electric-goat.net,suspend,False,False,,False
mastodon.electro.social,suspend,False,False,,False
mastodon.electroncash.de,suspend,False,False,,False
mastodon.elest.io,suspend,False,False,,False
mastodon.elevenways.be,suspend,False,False,,False
mastodon.ellipsis.fi,suspend,False,False,,False
mastodon.ellouisdocker.synology.me,suspend,False,False,,False
mastodon.elmoecho.de,suspend,False,False,,False
mastodon.elmund.io,suspend,False,False,,False
mastodon.elon.li,suspend,False,False,,False
mastodon.elte.hu,suspend,False,False,,False
mastodon.elvandalinq.com,suspend,False,False,,False
mastodon.emmetcoughlan.com,suspend,False,False,,False
mastodon.encryptionin.space,suspend,False,False,,False
mastodon.encryptomatic.com,suspend,False,False,,False
mastodon.endtech.fr,suspend,False,False,,False
mastodon.energy,suspend,False,False,,False
mastodon.enlightware.ch,suspend,False,False,,False
mastodon.erdbeerbaerlp.de,suspend,False,False,,False
mastodon.ergosteur.com,suspend,False,False,,False
mastodon.eric.ovh,suspend,False,False,,False
mastodon.ericbeckers.nl,suspend,False,False,,False
mastodon.ericlathrop.com,suspend,False,False,,False
mastodon.eroticmohel.com,suspend,False,False,,False
mastodon.escepticos.es,suspend,False,False,,False
mastodon.eskimo.com,suspend,False,False,,False
mastodon.esmevane.com,suspend,False,False,,False
mastodon.esparrec.net,suspend,False,False,,False
mastodon.eternalaugust.com,suspend,False,False,,False
mastodon.ethibox.fr,suspend,False,False,,False
mastodon.eticadigital.eu,suspend,False,False,,False
mastodon.eu90h.com,suspend,False,False,,False
mastodon.evertools.io,suspend,False,False,,False
mastodon.everythingistacos.net,suspend,False,False,,False
mastodon.evl.fi,suspend,False,False,,False
mastodon.evolix.org,suspend,False,False,,False
mastodon.evolution.codes,suspend,False,False,,False
mastodon.excbadacc.es,suspend,False,False,,False
mastodon.exitmusic.world,suspend,False,False,,False
mastodon.exok.com,suspend,False,False,,False
mastodon.experienceadvisors.io,suspend,False,False,,False
mastodon.exposed,suspend,False,False,,False
mastodon.ezytech.fr,suspend,False,False,,False
mastodon.f2a.io,suspend,False,False,,False
mastodon.f4n.de,suspend,False,False,,False
mastodon.fabertech.nl,suspend,False,False,,False
mastodon.faithtree.social,suspend,False,False,,False
mastodon.fajne.eu,suspend,False,False,,False
mastodon.faked.org,suspend,False,False,,False
mastodon.falconk.rocks,suspend,False,False,,False
mastodon.falkvinge.net,suspend,False,False,,False
mastodon.fam-ribbers.com,suspend,False,False,,False
mastodon.familie-de-boer.net,suspend,False,False,,False
mastodon.familie-jauss.de,suspend,False,False,,False
mastodon.familie-tux.de,suspend,False,False,,False
mastodon.familleboisteau.fr,suspend,False,False,,False
mastodon.fammar.synology.me,suspend,False,False,,False
mastodon.fancy.org.uk,suspend,False,False,,False
mastodon.farenjihn.cloud,suspend,False,False,,False
mastodon.farktronix.com,suspend,False,False,,False
mastodon.fathermaurer.com,suspend,False,False,,False
mastodon.feb.re,suspend,False,False,,False
mastodon.federated.club,suspend,False,False,,False
mastodon.fedi.bzh,suspend,False,False,,False
mastodon.fediversity.eu,suspend,False,False,,False
mastodon.fedivienne.org,suspend,False,False,,False
mastodon.feedly.com,suspend,False,False,,False
mastodon.feedmechocolate.com,suspend,False,False,,False
mastodon.feets.tv,suspend,False,False,,False
mastodon.femboyfurry.net,suspend,False,False,,False
mastodon.feraltodayfriendtomorrow.org,suspend,False,False,,False
mastodon.fi,suspend,False,False,,False
mastodon.fibee.fr,suspend,False,False,,False
mastodon.ficosi.de,suspend,False,False,,False
mastodon.fidess.org,suspend,False,False,,False
mastodon.fiera.social,suspend,False,False,,False
mastodon.fifo-f.eu,suspend,False,False,,False
mastodon.fightforthefuture.org,suspend,False,False,,False
mastodon.finonet.de,suspend,False,False,,False
mastodon.firo.org,suspend,False,False,,False
mastodon.fiveop.de,suspend,False,False,,False
mastodon.fivest.one,suspend,False,False,,False
mastodon.fixermark.com,suspend,False,False,,False
mastodon.fjerland.no,suspend,False,False,,False
mastodon.fkpk.org,suspend,False,False,,False
mastodon.fl0w.fr,suspend,False,False,,False
mastodon.flaircheck.ca,suspend,False,False,,False
mastodon.flifloo.fr,suspend,False,False,,False
mastodon.flisol.info,suspend,False,False,,False
mastodon.flockofnazguls.com,suspend,False,False,,False
mastodon.floe.earth,suspend,False,False,,False
mastodon.flooey.org,suspend,False,False,,False
mastodon.florian.moe,suspend,False,False,,False
mastodon.flossir.org,suspend,False,False,,False
mastodon.floyd.dk,suspend,False,False,,False
mastodon.flying-snail.de,suspend,False,False,,False
mastodon.flyingmou.se,suspend,False,False,,False
mastodon.fonsos.com,suspend,False,False,,False
mastodon.fosslife.org,suspend,False,False,,False
mastodon.foxfam.club,suspend,False,False,,False
mastodon.foxfire.dev,suspend,False,False,,False
mastodon.foxocube.xyz,suspend,False,False,,False
mastodon.fozztexx.com,suspend,False,False,,False
mastodon.fractalcoffee.duckdns.org,suspend,False,False,,False
mastodon.fraize.com,suspend,False,False,,False
mastodon.francoacg.com,suspend,False,False,,False
mastodon.fredprod.com,suspend,False,False,,False
mastodon.free-solutions.org,suspend,False,False,,False
mastodon.freeit247.eu,suspend,False,False,,False
mastodon.freelands.cloud,suspend,False,False,,False
mastodon.freetalk.club,suspend,False,False,,False
mastodon.freie.app,suspend,False,False,,False
mastodon.freumh.org,suspend,False,False,,False
mastodon.freyahaus.casa,suspend,False,False,,False
mastodon.friendnet.eu,suspend,False,False,,False
mastodon.frl,suspend,False,False,,False
mastodon.from-de.com,suspend,False,False,,False
mastodon.fsinf.at,suspend,False,False,,False
mastodon.fsu-snuipp.fr,suspend,False,False,,False
mastodon.ftp.rip,suspend,False,False,,False
mastodon.fun,suspend,False,False,,False
mastodon.fun7.de,suspend,False,False,,False
mastodon.functional.computer,suspend,False,False,,False
mastodon.funigtor.fr,suspend,False,False,,False
mastodon.funkturm7.de,suspend,False,False,,False
mastodon.furrybrigade.net,suspend,False,False,,False
mastodon.furrycon.social,suspend,False,False,,False
mastodon.futaba.social,suspend,False,False,,False
mastodon.futurelab.social,suspend,False,False,,False
mastodon.fyksen.me,suspend,False,False,,False
mastodon.g2od.ch,suspend,False,False,,False
mastodon.gabrieldebonis.es,suspend,False,False,,False
mastodon.gadgetoid.com,suspend,False,False,,False
mastodon.gaide.me,suspend,False,False,,False
mastodon.gal,suspend,False,False,,False
mastodon.galileivr.org,suspend,False,False,,False
mastodon.gamedev.place,suspend,False,False,,False
mastodon.gamedevalliance.fr,suspend,False,False,,False
mastodon.gamespirit.eu,suspend,False,False,,False
mastodon.gar.dev,suspend,False,False,,False
mastodon.garden,suspend,False,False,,False
mastodon.gardensoul.org,suspend,False,False,,False
mastodon.gargantia.fr,suspend,False,False,,False
mastodon.garrlab.it,suspend,False,False,,False
mastodon.garyhawkins.uk,suspend,False,False,,False
mastodon.gassner.io,suspend,False,False,,False
mastodon.gastrokon.com,suspend,False,False,,False
mastodon.gatewayy.net,suspend,False,False,,False
mastodon.gcreate.jp,suspend,False,False,,False
mastodon.gdickinson.co.uk,suspend,False,False,,False
mastodon.gecko20.de,suspend,False,False,,False
mastodon.geekcorner.eu.org,suspend,False,False,,False
mastodon.geekery.org,suspend,False,False,,False
mastodon.geneticjen.com,suspend,False,False,,False
mastodon.geofox.org,suspend,False,False,,False
mastodon.gesteves.com,suspend,False,False,,False
mastodon.ghostdub.de,suspend,False,False,,False
mastodon.gibald.com,suspend,False,False,,False
mastodon.gibbens.dev,suspend,False,False,,False
mastodon.gideonstar.de,suspend,False,False,,False
mastodon.giftedmc.com,suspend,False,False,,False
mastodon.gimp.chat,suspend,False,False,,False
mastodon.girino.org,suspend,False,False,,False
mastodon.gizmo4487.dev,suspend,False,False,,False
mastodon.gmb.cz,suspend,False,False,,False
mastodon.gnomos.org,suspend,False,False,,False
mastodon.goip.de,suspend,False,False,,False
mastodon.goldenhillsoftware.com,suspend,False,False,,False
mastodon.goldingerit.ch,suspend,False,False,,False
mastodon.golgoth.org,suspend,False,False,,False
mastodon.gomzik.xyz,suspend,False,False,,False
mastodon.goroundtrip.co,suspend,False,False,,False
mastodon.goto.bi,suspend,False,False,,False
